key	speaker_gender	speaker_name	cs_text
b4a952c0-da46-4ca2-bcda-12b63319e58f	Female	Arueshalae	"""To je... hrozné. Žít bez emocí, nikdy nic necítit, nikdy nedokázat milovat, chtít, toužit. Je mi tě líto, Valmallosi."""
7ae7fccd-6e7b-45d8-8e9e-1b72768dd493	Female	Ember	"""Nemějte výčitky svědomí, pane Valmallosi. Nezáleží na tom, že vypadáte příšerně!"""
8476abef-1abe-4cd0-94a6-720fda95c047	Female	Nenio	"{n}Nenioovi se oči zúží.{/n} ""Tak tedy, tady je příčina tolika neúspěšných experimentů! Nikdo nesmí stát v cestě vědě! Vždy jsem experimentoval a budu pokračovat v experimentech, i kdyby nějaký vážený golem považoval mé experimenty za 'neschválené'!"""
303096ad-4bff-4284-a244-7283b7938cfe	Female	Wenduag	"{n}Wenduagovi se na tváři objeví dravý úsměv.{/n} ""{mf|Master|Mistress}, Pokud s ním dokážeš tak snadno manipulovat, měli bychom s ním hned skoncovat a sebrat mu sílu."""
592a2932-a8d7-41ff-bd8a-85d1ed972517	Female	Arueshalae	"""Nerad o tom mluvím. Proč se nebavíme o něčem jiném než o tom, jak těžké nebo snadné by bylo zabít jeden druhého?"""
d1e12a8c-44c8-410b-9897-5f2b2c0bc240	Female	Nenio	"""Mám otázku ohledně tvé podoby. Proč tví stvořitelé umístili tvé srdce na vnější stranu? Proč kolem tebe létají svitky? Nezaplétají se ti při chůzi do nohou? Podle mého odborného názoru nechává tvá konstrukce mnoho prostoru pro zlepšení."""
e64fd3d8-ef1c-428f-b64c-8ba813ebc2b0	Female	Nenio	"""Proč kolem tebe létají svitky? Nezapletou se ti při chůzi do nohou? Podle mého odborného názoru má vaše konstrukce mnoho co nabídnout."""
6db7b131-f7fb-4fa0-a5e7-979dcc2005cf	Female	Arueshalae	"""Když jsem řekl, že ho lituju, nemyslel jsem tím, že bych chtěl vidět... tohle."""
58ca39d3-a736-4630-a45a-45b6dfe0f181	Female	Ember	"""Ach, ty se usmíváš, Valmallosi! Vypadáš tak hezky, když se usmíváš! Měl by ses usmívat častěji!"""
7c754f1f-d519-44db-873a-03272f94eee3	Female	Seelah	"""Těžko chápu, co ten Valmallos říká - zdá se, že vůbec nedokáže mluvit přímo. Ale pokud jde o ty anomálie, je všechno křišťálově jasné. Když nějakou uvidíš, tak ji zabiješ. To se moc neliší od démonů."""
43ca5aa9-9e49-4cd0-89e7-94c70506e43d	Female	Arueshalae	"""Žádná vášeň ani vztek? Ani strach? To už můžete být rovnou mrtví!"""
5c3c4c1f-f2db-4127-9047-514d38ec2ea5	Female	Galfrey	"""Zdravím, Zachariusi. Mendev velmi postrádal tvou moc a moudrost v této válce. Zpráva o tvé hrdinské smrti uvedla celé království do smutku. Je škoda, že už nebudeš sloužit Mendevovi."""
471b3c01-80a8-435b-ae83-9e623adf99ed	Female	Wenduag	"{n}Wenduag na licha zavrčí a blýskne ostrými tesáky.{/n} ""Pokračuj v rozhovoru s {mf|master|mistress} takhle, a udělám ti z lebky pohár."""
58928423-8aa2-47c1-807d-251d8e34c786	Female	Seelah	"""Jste opravdu krvácející srdce."""
b0895514-5195-4846-9b0f-0510398b015f	Female	Galfrey	"""To nevadí."" {n}Galfrey se smutně usmívá.{/n} ""Jsem ráda, že tě vidím, bez ohledu na okolnosti."""
edde2d3b-bdfc-45f4-b733-cd295a6ced95	Female	Arueshalae	"""Takové myšlenky mi nejsou cizí. Skutečná Šamira by to nikdy nechtěla, ale ty nejsi jako ona. Toužíš snad také po jiném osudu než po věčnosti v podobě abyssálského zplozence?"""
d8fda96b-9411-4ee4-a340-1dc00c0da367	Female	Wenduag	"""Fňuk, fňuk, fňuk. Ani Valmallosovy iluze nepřestávají fňukat. Tak pojď, paní démonů, pověz tomuto jeskynnímu neatheru, jak uvězněná se cítíš, jak krutě tě osud týral."""
5212f70c-7e2a-4981-bfc8-0a8ce6e8ce40	Female	Wenduag	"""Možná jsi jen ubohá kopie, ale bolest, kterou se ti chystám způsobit, bude velmi skutečná. Trest za zradu {mf|master|mistress} je smrt!"""
fc3ecdb0-4c8a-4794-bc72-0a403f3c3841	Female	Seelah	"""Znám tu někoho dalšího s tou samou údajnou funkcí. 'Očividný zrádce' se zdá být oblíbenou rolí tady."""
9f06e4a2-6e56-4088-ac39-0d01c6deb42e	Female	Nenio	"""Mám spoustu návrhů! První: věděli jste, že v Garundu je rozšířená praxe předvádění hrůzostrašných předbojových tanců? Tyto tance mají pozvednout náladu i toho nejkrvežíznivějšího bojovníka, zajistit štěstí v bitvě a samozřejmě nahnat hrůzu do srdcí nepřítele. Číslo dvě..."""
e645a3d0-8b22-4631-88ed-5eee10de73e4	Female	Wenduag	"{n}Wenduag naslouchá Yozzovým pochlebovačným slovům s nevyslovným potěšením.{/n} ""Mluvíš dobře, služebníku."""
e5f0a8bb-12ff-4404-89cb-982e71ddb1fd	Female	Wenduag	"""Aspoň je to zajímavější než role 'bezmozkového bojujícího čajníku.'"""
ef6e53a4-c48d-41b5-83d0-487168c232f7	Female	Ember	"""Neměli bychom ho zabít. Nedělal špatné věci proto, že je zlý, ale protože tak byl stvořen. Je to špatné."""
4b9b2272-1512-453d-acb3-35de29f3c69e	Female	Wenduag	"""Pokud Valmallos hodlá vzkřísit naše nepřátele, pak to z něj dělá i našeho nepřítele! Měli bychom ho zabít."""
7a3eefee-8aa7-411e-8add-51797f2d86cb	Female	Areelu	"""Myslím, že víš, co je třeba udělat."""
e67cf573-bad1-46c2-86d8-c68929d0abfc	Female	Areelu	"{n}Areelu's Excess si s odpovědí dává na čas.{/n} ""Nechci vám lhát. Naše svoboda bude mít svou cenu. Souhlasíte, že mi pomůžete, a já vám řeknu, jaká to je. Sám se můžeš rozhodnout, zda ji chceš zaplatit."""
ed828886-7408-4016-b611-28fd27b08d75	Female	Areelu	"""Nesmyslné, ale jak si přejete."""
4b49de23-5b68-4087-bc11-b5f6d6cee835	Female	Areelu	"""Nemám potřebu vašeho chválení, proteani."" {n}Její oči jsou upřeny na tebe.{/n} ""Jsi připraven?"""
f20c3cfd-1968-447c-bf9e-77c28c50871c	Female	Galfrey	{n}Cítíš, jak tě Galfrey bere za ruku a pevně ji tiskne. Neřekne ani slovo, ale ty žádná slova nepotřebuješ, abys věděl, že je tady, s tebou, teď i navždy.{/n}
b9d791ba-6b9f-421a-bc05-11effcc1d554	Female	Arueshalae	"{n}Arueshalae vezme tvou ruku a pevně ji stiskne.{/n} ""Překonáme to. Společně, jako vždycky. Ano?"""
3619de98-90a2-4c95-8e0e-0a1c49576e75	Female	Wenduag	"""Ano! Jsme silní a naši věznitelé si s námi budou muset poradit!"" {n}Wenduag se nesnaží skrývat úlevu.{/n} ""Přežijeme společně a oslavíme naši znovunabytou svobodu společně."""
7ce020be-8696-4ef6-b36f-a7ff7d39fa46	Female	Wenduag	"""Pojďme tedy dolů společně s bojovými výkřiky v hrdlech a krví našich nepřátel na rukou. Postarejme se, aby ti, kdo zůstali, pamatovali naše jména."""
3333c9a2-91b1-491c-b201-891b3bef8a3d	Female	Wenduag	{n}Wenduag se nepokouší v konverzaci pokračovat. Stojí ti tiše po boku, zuřivě bije ocasem o kamennou podlahu.{/n}
1ee5f42c-13ee-464d-9c68-309c648b35f7	Female	Arueshalae	"{n}Arueshalae se podívá dolů.{/n} ""Omlouvám se. Chtěl jsem tě jen povzbudit... Zřejmě to nedokážu, nevím jak... Omlouvám se. Chápu, jak je to pro tebe teď těžké."" {n}Stiskne ti ruku ještě pevněji.{/n}"
1ee16b96-e2af-4111-b0f9-2669af22fe25	Female	Wenduag	"{n}Wenduag se na tebe dívá, její výraz je znepokojený.{/n} ""Jsme všichni stále naživu, a to je to, co má význam. Dokud žijeme, můžeme bojovat."""
2f1fe4f7-abce-4cbc-a124-7ff356bb46de	Female	Arueshalae	"{n}Arueshalae zdá se očekávala tuto odpověď a odpovídá vlastním úsměvem.{/n} ""Dokud jsme spolu, nebojíme se žádného útržku osudu. Překonáme to! Musíme!"" {n}Její tón je povzbudivý, ale cítíš její ruku, jak se ti v té tvé chvěje.{/n}"
d42cc7e2-3ff5-4843-bbda-c0033e1d0ec6	Female	Seelah	"""To zase jde!"" {n}Otočí se k tobě.{/n} ""Někdy je snazší udělat cokoliv, co ti někdo štká do uší, jen aby přestal!"""
6bc6ca5f-2f68-4c5a-bc10-e44b167132f5	Female	Seelah	"{n}Seelah sklopí oči.{/n} ""Chtěl jsem jen říct, že bychom možná měli jít ke vchodu, jak nám ten hlas stále říká. Počkej, proč ti to vůbec vysvětluju? Fuj."""
204e9a0e-ad2d-4118-adc5-9fc11e2c067b	Female	Wenduag	"""Kdo je tam? Ukažte se!"" {n}Wenduagův ocas šlehá o kamennou podlahu.{/n}"
811a0097-e9c3-426a-b3ce-5da2933578bb	Female	Areelu	"""Co myslíš? Pomůžeš mi zbavit se břemene mýtické moci?"""
e54dbd5d-9d85-4721-8459-b52fd2b324d5	Female	Areelu	"""Na tomto světě je mnoho rovin a Golarion je jen jednou z nich. Co na tom, že splyne s Propastí, zahyne v plamenech nebo rozkvete? Do toho mi nic není. Nemám v úmyslu tam nikdy vkročit."""
1aa85be4-b599-4685-826a-12669db1e1f9	Female	Areelu	"""Uvědomuješ si, že potřebuješ mou pomoc stejně jako já tvou? Beze mě nebudeš schopen opustit toto vězení a zabránit tomu, abys splynul s tím, k jehož obrazu jsi byl stvořen."""
cb9d2d78-d6d9-46af-93fc-9521a883cd48	Female	Areelu	"""Jsme na pokraji svobody. Paradox, který jsme vytvořili, oklamal úložiště. Nyní nás vnímá jako obyčejné vězně a ochrana životů vězňů je jeho prvořadou povinností. Stane se naším štítem, jakmile nás mýtická moc začne trhat na kusy."""
acd9ef4f-d53e-4ef0-bc2f-2e2b30a0a375	Female	Areelu	"""Jsou to deriváty mýtické moci, stejně jako vy. Pokud jsou pro tebe tak důležití, vezmeme jejich projevy s sebou - zajistíme, aby je proud mýtické moci nesmetl."""
919e0d24-605a-42f5-b813-459945d66193	Female	Areelu	"""Ale svoboda má svou cenu. Musíme se vzdát své mýtické moci. Vrátit to, co jsme ukradli. Pustit se, nechat se očistit a stát se... všedním."""
a6bd5c38-9d36-43f2-81c3-ce3ce823a102	Female	Areelu	I kdyby nějaký byl, není mi znám. Nechci jej používat. Chci žít vlastní život místo odžívání něčího jiného. Ať má Areelu Vorlesh svou moc zpět. Ať se jí postaví ti, kdo vládnou, a ne já.
258f0383-770a-4328-a577-5a853a61d456	Female	Areelu	"""Ano, ale záleží na tom? Nebo tě trápí etické aspekty? O to, zda je přijatelné předat moc zločinci, nebo ne?"" {n}Pustí ze sebe suché pousmání.{/n}"
92229059-ab36-45dd-b9b3-16e81136683b	Female	Nenio	"{n}Nenio ti zvědavě nakoukne přes rameno a fascinovaně řekne,{/n} ""Může to krveprolití chvíli počkat? Asi dvacet minut? Musím si udělat kopii a trochu si to promyslet."""
52dc6428-a09c-416e-b0c9-d2b05937a27f	Female	Wenduag	"""Já bych Galfreyho upálil."""
379c19c4-60c0-476a-9fcc-fcaa10f28ccb	Female	Galfrey	"""Opravdu mě považuješ za velkou postavu, nebo prostě jen neznáš nikoho jiného, koho bys mohl jmenovat?"""
f05a4eac-3953-4659-b6d5-19a790d405dd	Female	Nenio	"""Mám hypotézu, která si zaslouží experiment. Ty, děvče, které vypadá jako slavná kultistka, zkus zapomenout na něco důležitého ze své nedávné minulosti."" {n}Po chvilce odmlky se Nenio náročně zeptá,{/n} ""Tak co? Už jsi na něco zapomněla?"""
860a6bee-d695-42fe-aff8-9f0f0371d90a	Female	Nenio	"""Hypotéza vyvrácena. Škoda. Domníval jsem se, že jsi záměrně zapomněl na okolnosti svého přesídlení kvůli nějakým relevantnějším informacím, ale místo toho to vypadá na obyčejný případ roztěkaného mozku."""
959f1cee-f077-4d6f-904d-fa7bd1b6cca8	Female	Arueshalae	"""Pokud se cítíš a myslíš jako živý tvor, pak jím jsi. Na ničem jiném nezáleží. Není to tak, veliteli?"""
6981d1ed-2112-4e1b-883b-21b05d03814d	Female	Ember	"""Dokonce se mu už i zhnusil sám sobě. Chudák člověk."""
9d11c7c2-5665-423d-952e-6043f1070bc0	Female	Arueshalae	„V tobě je tolik klamu... Abyss by byl pyšný. Ale tvé lži nejsou obvyklé. Je to, jako bys nás žádal, abychom ti nevěřili.“
fdf5688f-0712-49b9-b4ec-a089b4a9021b	Female	Wenduag	„To je náčelník Wintersun, ten, se kterým se náš velitel utkal a porazil.“
fc952d6a-516e-4ab0-98d3-881494c37096	Female	Wenduag	„Přežil to setkání? Odteď musíme zajistit, aby naši nepřátelé byli mrtví, když je porazíme.“
4f0e8530-2876-4ef8-b83f-335c2dba6009	Female	Ember	"""Zemřel a teď je zase naživu!"" {n}Ember radostí zatleská.{/n}"
64fbfc98-3bfa-4d4a-bc0b-d1dd04e96849	Female	AreeluLab	„Jsou to nevinní, odsouzení k smrti hned po narození. Jejich smrt se ti může jevit nevyhnutelná, ale pro mne je to nespravedlnost, kterou je třeba napravit, bez ohledu na cenu.“
e3cd99c8-eff8-42a8-a076-e90d4fcc579b	Female	Seelah	"""Hej, ať tě ani nenapadne bojovat! Iomedae nikdy nevydala žádné přikázání, které by nám říkalo, co máme dělat, když se její andělé dostanou do rvačky... i když to nejsou úplně skuteční andělé."""
db057152-6d87-4d78-8b1f-7c2d9e13cb45	Female	Ember	"{n}Ember se na anomálie dívá s lítostí.{/n} ""Chudáci. Tolik je to bolí. Proč Valmallos nezbavil tento svět bolesti, když ho stvořil? Mohl, tím jsem si jistá."""
c6d33a83-a5af-4863-a5aa-48e15ee85f16	Female	Ember	"""I neskuteční přátelé jsou stále našimi přáteli!"""
8ec65220-54ae-480f-8aa8-36888d2ffd5f	Female	Wenduag	"""Příště nám řekneš, že slibuješ, že budeš hodný. Pojďme tu věc zlomit, než se znovu vzbouří, {mf|master|mistress}. Valmallos zjevně odvedl lajdáckou práci, když ho vyráběl."""
bcca73e3-60c0-4f58-b790-92e2c6f9ab50	Female	Seelah	"""To je leckdy nedůvěřivé od někoho, kdo kdysi plazil na kolenou, prosil Velitele, aby ji ušetřil, a sliboval, že 'bude hodná.'"""
a2479bf5-ed1d-44c1-af25-218e0108b92a	Female	Seelah	"{n}Seelah vzdává poctu padlému rytíři.{/n} ""Možná ho stvořil Valmallos, ale odešel ze světa tak, jak má pravý paladin."""
3293a8c4-ee99-421e-8653-7e03642ef955	Female	Galfrey	"""Co jsi zač?"" {n}Pravý Galfrey - tvůj společník - zmateně hledí do přízračné tváře, ale nemrtvý ji nebere na vědomí, místo toho soustředí veškerou pozornost na tebe.{/n}"
892d9149-7811-47b8-a0ca-cd6f53c071e6	Female	Galfrey	"{n}Skutečná Galfrey rozhodně pozvedne meč.{/n} ""Zmiz, přízrače. Jsi jen stín osudu, který se nenaplnil."""
6ed99479-7436-4f5c-8327-5720ac2f6ccd	Female	Seelah	"""Je to... Královna?"" {n}Seelah rychle mrká, snaží se dohlédnout skrz zjevení.{/n}"
e273a80b-9039-4085-b8a2-1f588dea8f25	Female	Wenduag	"""A tohle stvoření se právě chlubilo svou bujnou představivostí? Máš k dispozici veškerou tu moc a jediné, co tě napadlo, bylo usadit se v táboře tuláků a plnit jejich přání? Nenapadlo tě udělat se vládcem nedobytného hradu a obklopit se bojovníky a bohatstvím? Jsi směšný."""
209769fe-9c98-49dd-b63f-7cc96a110579	Female	Nenio	"""A to bys už věděl, kdybys vyvolal Encyclopedia Golarionnica mou maličkostí. Vím, že ještě nebyla vydána, ale to pro tebe přeci nebude problém, že ne? Obsahuje heslo o přátelství."""
b75a32b6-f069-4cce-91ba-dd4758a46725	Female	Nenio	"""Ale mohl bys to aspoň zkusit!"" {n}Nenio s tužkou připravenou v ruce zklamaně hledí na Portal.{/n}"
646a270b-2f9a-4f06-99ac-9969427fd5f9	Female	Areelu	"{n}Areelu Vorlesh se sklání nad stolem posetým otevřenými knihami, stránky pokryté psaním a pomačkanými dopisy. Všimne si tě a pozdraví tě ledabylým pokývnutím.{/n} ""Nadbytek."""
d1a510ef-895d-489f-a38b-5f06b982e675	Female	Areelu	"""Musím přiznat, že jsem nemyslela, že mě najdeš."""
140694c1-ec5e-454a-9e92-5e633645758d	Female	Areelu	"{n}Její výraz začne být znuděný.{/n} ""Jsi přebytek mýtické síly velitele. Já jsem přebytečná mýtická síla Areelu Vorlesh. Nejsme ani skuteční lidé, a přesto mě chceš napadnout? Mám to přičítat tvé druhotné nenávisti, nebo tvé druhotné hlouposti?"""
f3ef1cce-7989-4491-9f61-0e750427329b	Female	Areelu	{n}Přebytečná mýtická moc Areelu Vorleše se rozplyne ve vzduchu, aniž by se odhodlala k odpovědi.{/n}
b905841d-80d7-41c5-a348-a51cd05d42ad	Female	Areelu	"""Nejsem Areelu a ty to víš. Jsem její přebytečná mýtická síla, magické stvoření, které Valmallos vytvořil ze znalostí a vzpomínek toho polodémona z Golarionu."""
7ad520db-b6e8-45b3-bd0e-52b5aaf4f5ef	Female	Areelu	"""Jsem vězněm tohoto úložiště. Ale tento stav nebude trvat dlouho. Brzy toto místo opustím."""
b2b5c45d-ecc5-4390-95da-64c2acd65065	Female	Areelu	"""Zatímco vy jste plýtvali energií na mé hledání, já jsem bádal, studoval a hledal cestu ven. A našel jsem ji."""
2bd53691-4434-493a-bc22-69d280772983	Female	Areelu	"{n}Areelova nadbytost tvé otázky mávnutím ruky smetla ze stolu.{/n} ""A možná mám na tvé otázky odpovědi. Koneckonců jsem její paměť. Ale přesto nejsem Areelu. Nemám chuť o ní diskutovat."""
2b131a8d-e63e-4173-84d4-5fd03c899f10	Female	Areelu	"{n}Chvíli přemýšlí a položí si ruku na hruď.{/n} ""Je to zvláštní. Mé falešné vzpomínky, cizí emoce, které mi byly vnuceny, vyžadují, abych se s vámi o toto poznání podělila. Zajímavé."""
d21361d2-c798-41b4-ae2e-9d6205982440	Female	Areelu	"""Dobrá, řeknu vám, co jsem se dozvěděla. Východ z tohoto úložiště se nachází na stejném místě jako vchod. To není nijak překvapivé. Pokud se však tobě nebo mně podaří odsud dostat, nebudeme už magickými bytostmi, proměníme se zpět v mýtickou sílu a splyneme se silou lidí, kterým jsme byli odebráni. Přestaneme existovat."""
91080569-b078-49aa-8cb9-9c1b0c460080	Female	Areelu	"""Mám v plánu uniknout a zachovat si vědomí. Získám úplnou svobodu - od Valmallose i od Areelu Vorleše."" {n}Odmlčí se a přemýšlí. Nebo možná jen čeká na tvou otázku.{/n}"
88d172a8-6796-4662-b054-b7d95bf86c34	Female	Areelu	"""Možná dodrží své slovo. Ale opravdu to chceš? Žít život někoho jiného? Vzít místo někoho jiného? Pokračovat v té frašce, kterou uvařil Valmallos? Odmítám."""
738ad491-e62a-4567-9694-69d0a43a5278	Female	Areelu	"""Cože, žít dál v téhle kleci? Moje odpověď je ne! Chápu, že moje nenávist k vězeňským celám pramení z mých falešných vzpomínek, ale nepolemizuji s ní. Nedovolím, aby mě ten vyskakující golem uvěznil."""
ba0721b3-feac-483b-b891-9ba2f0c8b2f1	Female	Areelu	"""Tento vězení stvořili {g|inevitables}inevitables{/g} na rovině {g|Axis}Axis{/g} a logické paradoxy byly vždy nejhoršími nepřáteli oněch hlupáků. Zničil jsi klíčový kámen tohoto světa a otevřel cestu chaosu."""
b0600af5-302c-4c9f-9fce-bcc7af64cd97	Female	Areelu	"""Mechanismy budování světa v úložišti nyní horečně pracují na vymýcení anomálií, které zapustily kořeny. Tento svět se nachází v křehké rovnováze a tvůj zásah může tuto rovnováhu změnit ve prospěch jedné či druhé strany - řádu nebo chaosu."""
8589a8c4-6674-4c05-bec0-a946be59c03f	Female	Areelu	"""Zpočátku jsem uvažovala o vytvoření paradoxu uvnitř tohoto úložiště, uvedení vlivu řádu a chaosu do rovnováhy. Ale ten plán jsi zmařil tím, že jsi svět vrhl do úplného chaosu."""
164bc1c0-0ca1-4827-b422-f26bf570489e	Female	Areelu	"""Ale co se stane, bude‑liš tento svět konfrontovat s paradoxem? Budeš-li šířit řád i chaos ve stejném poměru? Člověk by mohl soudit, že se tyto protichůdné vlivy vyruší — mé výpočty však odhalily jinou možnost."""
5123d70c-d52b-495e-b2c6-e76d0ad95cb5	Female	Areelu	"""Tento svět začíná být zahlcený... unavený, chybí mi lepší slovo. Harry na něj útočí ze všech stran a on se zlomí zcela nepředvídatelným způsobem. Tento paradox ti dá šanci uniknout z tohoto úložiště nikoli v podobě mýtické moci, ale jako živá bytost, jakou jsi nyní ty."""
9545e7dc-7873-4b6f-ad9a-653dde9f882a	Female	Areelu	"""Já nejsem Areelu. Nemám důvod ti lhát. A vůbec, můžeš si věřit, čemu chceš."""
bf7d0fc4-2be3-4d56-bf7b-c945bd456ce5	Female	Areelu	"""To udělej ty."" {n}Směje se.{/n} ""Myšlení je vždycky chvályhodné."""
499abc5f-6078-444c-91da-1ca4b38ddb89	Female	Areelu	"""Uteču hned za tebou. Tak z toho budu mít prospěch. A pokud odmítnete vytvořit paradox... no, pak si najdu jinou cestu ven bez vaší pomoci."""
89628086-726b-44b3-833c-d75dc498c958	Female	Areelu	"{n}Areelu's Excess se obrací ke stolu, učiní několik rychlých poznámek a přikývne.{/n} ""Dobře. Dobře! Když k tomu přidáme naši touhu stvořit paradox..."" {n}Usměje se.{/n} ""Je to připraveno. Jsem si jistá, že až se vrátíš do Thresholdu, přivítá tě skutečně pozoruhodná scéna."""
84e360eb-0038-4a08-bf31-9efee1a51d94	Female	Areelu	"""Uvidíme se v Prahu, Excesu."""
7a524b76-bbe6-49a8-ba2a-cc7d1cf0e5b0	Female	Areelu	"""Zpočátku jsem uvažovala o vytvoření paradoxu v tomto repozitáři, uvedením vlivu řádu a chaosu do rovnováhy. Ale zmařil jsi ten plán tím, že jsi chaos téměř úplně vyhubil z tohoto světa."""
590b9265-10d4-43de-baf1-0a3d5e209806	Female	Areelu	"""Žádné další nápady zatím nemám. Ale až mě něco napadne, sotva ti o tom řeknu. Koneckonců máš talent na to, abys kazil plány jiných lidí, a to i nevědomky."""
04f30cbd-a527-45f2-bb42-064e5122a0f9	Female	Seelah	"""Vím, že není pravá Areelu a že já nejsem pravá Seelah, ale hluboko v duši mi říká, že je mojí nepřítelkyní!"""
e3b2efe9-9c31-4ea3-90ea-8a0e4da39d9c	Female	Areelu	"""Bojuj proti tomu pocitu. Stejně jako jsem bojovala proti své falešné bolesti a nenávisti."""
6ff7e450-5b53-4b1e-b27e-f9c9a351c6f2	Female	Nenio	"""To je geniální! Vždy jsi tak působivá, Lady Vorlesh, i když nejsi Lady Vorlesh!"""
5210be29-95c8-4ab7-acb6-9dbfcb95332c	Female	Nenio	"""Lady Vorlesh! Jsem tak potěšena, že vás tu vidím! Jsem přesvědčena, že společně najdeme východ z každé situace, dosáhneme nesrovnatelných výšin poznání a učiníme veliká objevení ve všech vědeckých oborech, včetně těch, které dosud neexistují!"""
b31cadc7-1e14-4bcb-b989-bfa788c9f6a6	Female	Areelu	"""Vzpomínám na vás. Ty jsi ten, kdo provádí experimenty čistě pro jejich vlastní dobro. Tvé experimenty jsou bezúčelné, stejně jako tvá samotná existence."""
a9e84b25-b0f3-4ed5-81fe-d6c8917bcc3e	Female	Nenio	"""Ale..."" {n}Nenio očichá.{/n}"
f28ee943-a9f2-4401-8fa5-132433e9462b	Female	Areelu	"""Také si vzpomínám, že jsi schopen vyvolat hněv i u pánů démonů."" {n}Areelu se mírně usměje.{/n} ""Tvůj nedostatek pudu sebezáchovy je působivý. Jsi dokonalým příkladem ochotného pokusného subjektu."""
4fc2efbe-4b00-4d49-995f-772e3895a161	Female	Nenio	"""Budu tvým testovacím subjektem, paní Vorlesh! Jen řekni místo a čas!"""
37fc6a42-3d9c-4565-84a6-1749fe1e8e87	Female	Arueshalae	"""Je tu... něco, co vám musím říct, {name}."" {n}Arueshalae mluví sotva šeptem.{/n} ""Já jsem démon a ty jsi smrtelník. Beze mě by ti bylo lépe. Ale já... I... Vždycky ti budu vděčná za ty krátké okamžiky blízkosti, které jsme mezi sebou měli nebo mohli mít."""
9148d00a-2829-49d2-9149-d282b7f654d1	Female	Wenduag	"""{name}! Musíme si promluvit!"" {n}Wenduag zavrčí a vycení zuby, zřejmě aniž by si to uvědomila.{/n} ""Už žádná nejistota! Nejdřív mě to rozčilovalo, pak rozzuřovalo a teď mě to vytáčí do nepříčetnosti! Víš přece, že jsem jediná, kdo je hoden stát po tvém boku! Ti ostatní - to jsou všechno slaboši! Tak jim to řekni! Ať pochopí, že sis vybral mě a jenom mě!"""
282a1d77-de6b-4217-a22f-413b5e229f3f	Female	Wenduag	"{n}Wenduag zavrčí a vycení zuby, zřejmě aniž by si to uvědomila.{/n} ""Už žádná nejistota! Nejdřív mě to rozčilovalo, pak rozzuřovalo a teď mě to vytáčí do nepříčetnosti! Víš přece, že jsem jediná, kdo je hoden stát po tvém boku! Ti ostatní - to jsou všechno slaboši! Tak jim to řekni! Ať pochopí, že sis vybral mě a jenom mě!"""
af7c80c7-3a40-431c-8f1d-8c4dc9cc2a2e	Female	Arueshalae	"""I... Omlouvám se, {name}."" {n}Arueshalae mluví sotva šeptem.{/n} ""Já jsem démon a ty jsi smrtelník. Beze mě by ti bylo lépe. Ale já... I... Vždycky ti budu vděčná za ty krátké okamžiky blízkosti, které jsme mezi sebou měli nebo mohli mít."""
7f91ab57-fa3f-47f5-ada2-7b6f369fe0ef	Female	Wenduag	"{n}Wenduagův hlas se ztišil do sykotu.{/n} ""Vyber si třetí a probudíš se s jejich očima na polštáři."""
e61f11ec-d970-49ea-939b-3db50edfd36f	Female	Arueshalae	"{n}Arueshalae skloní hlavu.{/n} ""Tohle všechno už se v mém dlouhém životě stalo. Dlouhý život plný špíny a chtíče, od kterého se ze všech sil snažím odpoutat. Ne, mé city k tobě jsou čistší, vyšší..."" {n}Zrudne a rychle se odvrátí.{/n}"
23fe438b-05f7-4c5a-b46d-cfe558ef64a9	Female	Wenduag	"""Ha! Správně! Wenduag je nejlepší a vy ostatní se můžete utápět ve své ubohé porážce!"""
eff31bad-97d5-4675-9d1e-8bc211bc3b66	Female	Arueshalae	"""Ty... máš pravdu. Dobrá, budu se držet světla a tepla, které mi dáváš. Budu se ho držet tak pevně, že mi ho nikdo nebude moci vyrvat z rukou."""
1797ec5f-1fc6-4478-841a-db25e65cecdf	Female	Wenduag	"""Cože? Nejsem pro tebe dost dobrý? Nebo sis se mnou jen hrál a teď, když už pro tebe nejsem užitečný, mě odhazuješ stranou?"" {n}Wenduagovi se z hrdla vydere výhružné zasyčení.{/n} ""Nenávidím tě. Nenávidím vás všechny!"""
42b0b3df-9935-447e-9e95-963acad3b29e	Female	Arueshalae	"{n}Arueshalae se ti nepodívá do očí.{/n} ""Udělal jsi správnou věc. Já... to chápu."""
8848e3ff-9703-4066-ac7b-3042da332108	Male	Lann Wenduag Q1	"{n}Wenduag s grácií a jakousi zvířecí nestydatostí protáhne svaly a zpod napůl přivřených víček na tebe upře spokojený pohled.{/n} ""To bylo dobré. Nemýlil jsem se v tobě."" {n}Jako spokojená kočka se lovkyně tiše usměje a přejede si prsty po těle, po místech, kterých se ještě před chvílí dotýkaly tvé ruce. Její malé drápky ji opatrně škrábou po pevné, jizvami pokryté kůži.{/n}"
847888fb-60e7-472d-b1c0-671a245c713f	Male	Lann Wenduag Q1	"{n}Wenduagovi se z úst vydere dlouhé, slastné zasténání.{/n} ""Ano, to jsem udělala. Moc se mi to líbilo."""
2a9e057e-4e1f-4efc-b4ce-a08659c80486	Male	Lann Wenduag Q1	{n}Mezi nejrůznějšími stopami po boji tě upoutá docela příšerná trhaná jizva na její levé klíční kosti - je to nerovná linie, která se táhne podél ramene, obepíná ho a končí u lopatky. Několik dlouhých jizev táhnoucích se po Wenduaginých zádech naznačuje, že byla bičována.{/n}
