key	speaker_gender	speaker_name	cs_text	fem_preview	changed
9eec9afc-866a-4dbd-b31e-69b9e236ffa7	Female	DLC1 Megaepic	„A vezmi si také toto.“ {n}Irabeth podává makabrózní prut z kosti.{/n} „Když jsme se připravovali k boji, v suterénu hostince se stalo cosi podivného — vypadá to, že někteří kultisté se snažili vplížit pomocí teleportace. Stále se snažíme zjistit, co přesně se stalo, ale na podlaze jsme našli toto — zjevně je to démonického původu. Chtěla jsem to zničit, ale Anevia si myslela, že bys dokázal využít v něm ukrytou magii ku šlechetným účelům.“	„A vezmi si také toto.“ {n}Irabeth podává makabrózní prut z kosti.{/n} „Když jsme se připravovali k boji, v suterénu hostince se stalo cosi podivného — vypadá to, že někteří kultisté se snažili vplížit pomocí teleportace. Stále se snažíme zjistit, co přesně se stalo, ale na podlaze jsme našli toto — zjevně je to démonického původu. Chtěla jsem to zničit, ale Anevia si myslela, že bys dokázala využít v něm ukrytou magii ku šlechetným účelům.“	yes
69cd698f-809d-4766-807e-59999fc4bdbf	Female	DLC1 Megaepic	"""Správně. Démoni a jejich služebníci si vždycky intrikují mezi sebou. Zdá se, že ten maskovaný kultista prostě využil chaosu, aby se dostal ke své oběti a odtáhl ji pryč. Za jakým účelem, to zatím nevíme."""	"""Správně. Démoniajejichslužebnícisivždyckyintrikujímezisebou. Zdáse,žetenmaskovanákultistaprostěvyužilachaosu,abybysedostalakesvéobětiaodtáhlajipryč. Zajakýmúčelem,tozatímnevíme."""	yes
baed2a62-fbdf-41bd-aeb9-67c30c7d5ce0	Female	DLC1 Megaepic	{n}Irabeth se zamračí.{/n} „Když jsme zahájili pochod na Drezen, dali jsme přednost rychlosti před počtem. Kdybych přikázala naverbovat další dobrovolníky, prostě by nedorazili včas. Mohli bychom platit mágům, aby dopravil vojsko do tábora, ale pochybuji, že by naše vojenská pokladna na to stačila. Pokud můžeš obětovat 7 500 zlatých mincí, postarám se o posily.“	{n}Irabeth se zamračí.{/n}„KdyžjsmezahájilipochodnaDrezen,dalijsmepřednostrychlostipředpočtem. Kdyžbychpřikázalanaverbovatdalšídobrovolníky,prostěbynedorazilivčas. Mohlibychomplatitmágům,abybydopravilavojskodotábora,alepochybuji,žebynaševojenskápokladnanatostačila. Pokudmůžešobětovat7500zlatýchmincí,postarámseoposily.“	yes
781e8edb-e608-47ce-8054-6555bb71417d	Female	DLC1 Megaepic	„Stalo se něco podivného: uprostřed sklepa se otevřel portál a z něj vyšel kultista v děsivé masce. Naštěstí tam chvíli byli zocelení bojovníci, kteří kultistu zabránili pobít všechny. Jeden z Aneviiných průzkumníků mu urazil prut z ruky — ten prut jsem ti dala já. Na pomstu se ten ctitel démona zaklel a zmizel spolu s těmi samými statečnými bojovníky, kteří se odvážili mu čelit.“	„Stalo se něco podivného: uprostřed sklepa se otevřela portál a z něj vyšla kultista v děsivé masce. Naštěstí tam chvíli byli zocelení bojovníci, kteří kultistu zabránili pobít všechny. Jeden z Aneviiných průzkumníků mu urazila prut z ruky — ten prut jsem ti dala já. Na pomstu se ten ctitel démona zaklela a zmizela spolu s těmi samými statečnými bojovníky, kteří se odvážili mu čelit.“	yes
f67a037b-a439-4a47-9215-c5a4fa639f42	Female	DLC1 Megaepic	„Byli evidováni jako nezvěstní, ale pak se portál znovu otevřel přímo před našimi lidmi a ti samí stateční bojovníci z něj vypadli zpátky ven — zranění, omrzlí, ale naživu... Všichni kromě jednoho. Jeden z nich se nevrátil.“	„Byli evidováni jako nezvěstní, ale pak se portál znovu otevřela přímo před našimi lidmi a ti samí stateční bojovníci z něj vypadli zpátky ven — zranění, omrzlí, ale naživu... Všichni kromě jednoho. Jeden z nich se nevrátila.“	yes
c2d76726-4b08-4b33-8165-f9a3a3b89284	Female	DLC1 Megaepic	„Od té doby po nich není ani stopa — ani po těch statečných bojovnících, ani po ctiteli démona. Svědci říkali, že jeden ze strážců vykřikl, že pokud si kultista chce vzít jeho, ať si ho vezme a nechá ostatní na pokoji. Nevíme, o co tím myslel.“	„Od té doby po nich není ani stopa — ani po těch statečných bojovnících, ani po ctiteli démona. Svědci říkali, že jeden ze strážců vykřikla, že pokud si kultista chce vzít jeho, ať si ho vezme a nechá ostatní na pokoji. Nevíme, o co tím myslela.“	yes
512ec534-8b3d-470a-92f7-5b76a0f56f9f	Female	DLC1 Megaepic	{n}Irabeth otevírá ústa, aby promluvila, když náhle se ozve rachot odkudsi shora.{/n}	{n}Irabethotevíráústa,abybypromluvila,kdyžnáhleseozverachotodkudsishora.{/n}	yes
658a4528-acf9-44ff-8ffa-14c60c545768	Female	Warcamp	"""Jak mohu pomoci? Rád pomohu jakkoli budu moci! Ale jak? To je otázka!"""	"""Jak mohu pomoci? Ráda pomohu jakkoli budu moci! Ale jak? To je otázka!"""	yes
627d84b5-aaef-4b47-bb0b-9c8ba94f92f2	Female	Warcamp	"""Není zač! Ale měl bys se mě ptát na něco zajímavějšího!"""	"""Není zač! Ale měla bys se mě ptát na něco zajímavějšího!"""	yes
f858c2dc-8db1-4515-8c43-9e3674676f2f	Female	Warcamp	"""Isger. Malý kousek země, který se hrdě nazývá státem, přestože ve všech staletích své existence nebyl ani jediný den nezávislý. Mají spoustu národní hrdosti, ale vše je vypůjčené. Neustále čekají na ten velký den, kdy se konečně osvobodí od nadvlády {g|Cheliax}Cheliax{/g}."""	"""Isger. Malá kousek země, který se hrdě nazývá státem, přestože ve všech staletích své existence nebyla ani jediná den nezávislá. Mají spoustu národní hrdosti, ale vše je vypůjčené. Neustále čekají na ten velká den, kdy se konečně osvobodí od nadvlády {g|Cheliax}Cheliax{/g}."""	yes
0b53c3f7-9436-4771-b31f-16cfd223b4d7	Female	Warcamp	"""Isgeri rádi mluví o politice. Pokud se dva z nich začnou na trhu dohadovat o řepě, můžeš si být jistý, že nakonec budou rozebírat, jestli nezávislé Isger bude monarchie nebo republika... Vždycky mě bavilo je poslouchat. A trochu to je odporné. Vidíš, v zemi je nás půlčíků hodně, ale velmi málo z nás je občany. Většina jsou otroci."""	"""Isgeri rádi mluví o politice. Pokud se dva z nich začnou na trhu dohadovat o řepě, můžeš si být jistá, že nakonec budou rozebírat, jestli nezávislé Isger bude monarchie nebo republika... Vždycky mě bavilo je poslouchat. A trochu to je odporné. Vidíš, v zemi je nás půlčíků hodně, ale velmi málo z nás je občany. Většina jsou otroci."""	yes
1ce42dd5-f32a-4165-8b42-031a82d01e49	Female	Warcamp	"""Měla jsem štěstí — vždycky jsem byla chytrá už od dětství, takže mě poslali do školy místo toho, aby mě nutili dělat dřinu. Naučili mě počítat a psát a byla jsem prodána jako sekretářka Lordu Axilaru Trezbotovi. S ním jsem opustila Isger — doufám, že se už nevrátím!"""	"""Mělajsemštěstí—vždyckyjsembylachytráužoddětství,takžeměposlalidoškolymístotoho,abybyměnutilidělatdřinu. NaučiliměpočítatapsátabylajsemprodánajakosekretářkaLorduAxilaruTrezbotovi. SnímjsemopustilaIsger—doufám,žeseužnevrátím!"""	yes
3ac61542-20b1-4d70-946e-66ed3d2f1a2b	Female	Warcamp	"""Byla jsem otrokyní Lorda Axilar Trezbota v Isger, mé vlasti. Ach, jaký to byl muž! Vyčníval nad ostatními jako skála nad hromadou odpadu. Pravý hrdina! Koupil mě jako obyčejnou sekretářku, ale přinutil mě naučit se historii {g|Worldwound}Worldwound{/g} — celou, svazek za svazkem! Najal mi učitele, dokonce mě poslal setkat se s předními historiky... Nechtěl obyčejnou otrokyní, ale otrokyní s bezvadným vzděláním."""	"""Byla jsem otrokyní Lorda Axilar Trezbota v Isger, mé vlasti. Ach, jaký to byla muž! Vyčnívala nad ostatními jako skála nad hromadou odpadu. Pravá hrdina! Koupila mě jako obyčejnou sekretářku, ale přinutila mě naučit se historii {g|Worldwound}Worldwound{/g} — celou, svazek za svazkem! Najala mi učitele, dokonce mě poslala setkat se s předními historiky... Nechtěla obyčejnou otrokyní, ale otrokyní s bezvadným vzděláním."""	yes
3e61a2d3-a732-4950-8cbd-c50db624eec1	Female	Warcamp	Lord Trezbot se chystal na {g|Crusades}crusade{/g}. Pevně věřil, že služebníci dobrých bohů jsou slabí, a jen následovník {g|Asmodeus}Asmodeus{/g} může stát proti démonické invazi! Vzal mě s sebou jako sekretáře, historika a — nejdůležitější — svěřil mi zaznamenání své slavné historie pro budoucí pokolení!	Lord Trezbot se chystala na {g|Crusades}crusade{/g}. Pevně věřila, že služebníci dobrých bohů jsou slabí, a jen následovník {g|Asmodeus}Asmodeus{/g} může stát proti démonické invazi! Vzala mě s sebou jako sekretáře, historika a — nejdůležitější — svěřila mi zaznamenání své slavné historie pro budoucí pokolení!	yes
9c04f27b-2a8c-4e29-a6a0-48d865bc38fa	Female	Warcamp	Během svého tažení Lord Trezbot vykonal mnoho statečných činů, ale ani on nemohl sám čelit {g|Worldwound}Worldwound{/g}. Ve své poslední bitvě s démony, když si můj pán uvědomil, že je zatracen, jeho posledním aktem bylo pokrýt můj ústup, abych mohla světu vyprávět o jeho velikých skutcích! Někteří lidé říkali, že to nebylo hrdinské, jen poslední pýcha a arogantní blázen se nafukuje — ale já říkám, prokletí jejich jazykům!	Během svého tažení Lord Trezbot vykonala mnoho statečných činů, ale ani on nemohla sám čelit {g|Worldwound}Worldwound{/g}.Vesvéposledníbitvěsdémony,kdyžsimůjpánuvědomila,žejezatracen,jehoposlednímaktembylopokrýtmůjústup,abybychmohlasvětuvyprávětojehovelikýchskutcích! Někteřílidéříkali,žetonebylohrdinské,jenposlednípýchaaarogantníblázensenafukuje—alejáříkám,prokletíjejichjazykům!	yes
652c88aa-d1b6-40ec-be2c-977362844ebc	Female	Warcamp	"(Dělá ironický obličej.) ""Když jsem byla otrokyní v Isgeru, bili mě holí, aby mě přinutili věřit v {g|Asmodeus}Asmodeus{/g}. Bili mě a říkali, že je to pro mé dobro. Od té doby já... nemám ráda chrámy."""	"(Děláironickáobličej.) ""KdyžjsembylaotrokynívIsgeru,biliměholí,abybyměpřinutilivěřitv{g|Asmodeus}Asmodeus{/g}. Bili mě a říkali, že je to pro mé dobro. Od té doby já... nemám ráda chrámy."""	yes
92fb838a-1c7c-4863-b320-76d881503a85	Female	Warcamp	"""Ha ha! Proč ne! Jakmile dokončíme démony, hned se do toho pustím! Jen si dávej pozor, abys neskončil jako Lord Trezbot!"""	"""Haha! Pročne! Jakmiledokončímedémony,hnedsedotohopustím! Jensidávejpozor,abybyssneskončilajakoLordTrezbot!"""	yes
f415787f-029c-4881-b8b6-80b04c6ff167	Female	Warcamp	Prý už tehdy, před {g|Worldwound}Worldwound{/g}, byla hranice mezi světy v této oblasti mimořádně tenká. Od pradávna měl {g|Deskari}Deskari{/g} své drápy hluboko zabořené do myslí místních. Jeho kulty tu vzkvétaly po staletí. {g|Aroden}Aroden{/g} se je snažil vymýtit, ale nakonec, samozřejmě... zemřel.	Prý už tehdy, před {g|Worldwound}Worldwound{/g}, byla hranice mezi světy v této oblasti mimořádně tenká. Od pradávna měla {g|Deskari}Deskari{/g} své drápy hluboko zabořené do myslí místních. Jeho kulty tu vzkvétaly po staletí. {g|Aroden}Aroden{/g} se je snažila vymýtit, ale nakonec, samozřejmě... zemřela.	yes
c85ad3e2-a3d8-4464-8851-a981c2feb9ce	Female	Warcamp	Stalo se to v roce, kdy {g|Aroden}Aroden{/g} zemřel — 4606, před něco málo přes stoletím. Nikdo neví, zda bylo načasování náhodné, anebo zda existuje nějaká souvislost se smrtí Arodna... Ale řeknu ti, co víme.	Stalo se to v roce, kdy {g|Aroden}Aroden{/g} zemřela — 4606, před něco málo přes stoletím. Nikdo neví, zda bylo načasování náhodné, anebo zda existuje nějaká souvislost se smrtí Arodna... Ale řeknu ti, co víme.	yes
567b12ce-a7f1-48ef-8e41-18e73af0f79e	Female	Warcamp	Nevíme o ní nic kromě jejího jména a, pochopitelně, té zrůdnosti, kterou spáchala. Neznámým způsobem se jí podařilo využít strašnou moc {g|demon lords}demon lord{/g} {g|Deskari}Deskari{/g}. Společně roztrhli bariéru mezi světy a otevřeli trhlinu do Propasti přímo v srdci {g|Sarkoris}Sarkoris{/g}. Worldwound se pomalu, ale nemilosrdně rozrůstal a požíral stále více země. Za pár let byl {g|Sarkoris}Sarkoris{/g} jen vzpomínkou.	Nevíme o ní nic kromě jejího jména a, pochopitelně, té zrůdnosti, kterou spáchala. Neznámým způsobem se jí podařilo využít strašnou moc {g|demon lords}demon lord{/g} {g|Deskari}Deskari{/g}. Společně roztrhli bariéru mezi světy a otevřeli trhlinu do Propasti přímo v srdci {g|Sarkoris}Sarkoris{/g}. Worldwound se pomalu, ale nemilosrdně rozrůstala a požírala stále více země. Za pár let byla {g|Sarkoris}Sarkoris{/g} jen vzpomínkou.	yes
2460eaae-7cf2-4463-904c-c2a211e0e958	Female	Warcamp	"(Po chvíli ticha Nurah tiše dodá,) ""Někdy si říkám... Co s Areelu v tom vězení dělali? Představ si jen, byla připravena vzdát se Propasti, jen aby démoni spolykali její mučitele spolu s ní. Představit si takovou nenávist... To mě děsí."""	"(PochvílitichaNurahtišedodá,)""Někdysiříkám... CosAreeluvtomvězenídělali? Představsijen,bylapřipravenavzdátsePropasti,jenabybydémonispolykalijejímučitelespolusní. Představitsitakovounenávist... Toměděsí."""	yes
35c35240-73a8-4d78-af8d-80255a05ce95	Female	Warcamp	Když tažení začalo, {g|demons}demons{/g} již vpadli do Mendevu. Křižáci je zatlačili zpět, co tehdy jistě působilo jako úplný triumf — síly dobra snadno drtily démony na všech frontách. Na dobytých územích vztyčili Drezen — nezničitelnou pevnost a hlavní město křižáckého hnutí. V roce 4630, osm let poté, co začali, byla první křížová výprava prohlášena za vítěznou.	Když tažení začalo, {g|demons}demons{/g} již vpadli do Mendevu. Křižáci je zatlačili zpět, co tehdy jistě působilo jako úplná triumf — síly dobra snadno drtily démony na všech frontách. Na dobytých územích vztyčili Drezen — nezničitelnou pevnost a hlavní město křižáckého hnutí. V roce 4630, osm let poté, co začali, byla první křížová výprava prohlášena za vítěznou.	yes
258acc97-b61c-46d6-a6f4-dead584abc06	Female	Warcamp	Byl to první triumf křižáků. A, bohužel, i poslední.	Byla to první triumf křižáků. A, bohužel, i poslední.	yes
3dbfe2ca-6158-4bc1-8ade-b9e15d3caa5f	Female	Warcamp	V roce 4638 se Worldwound náhle začal rozšiřovat a objevila se nová vlna {g|demons}demons{/g}. Křižáci byli skoro nadšeni. Minule porazili síly Propasti a vítali další příležitost se osvědčit. Tentokrát však bylo vše jiné.	V roce 4638 se Worldwound náhle začala rozšiřovat a objevila se nová vlna {g|demons}demons{/g}. Křižáci byli skoro nadšeni. Minule porazili síly Propasti a vítali další příležitost se osvědčit. Tentokrát však bylo vše jiné.	yes
f107e4b0-5df8-4fdb-b3b1-aa8fc33016e1	Female	Warcamp	Asi padesát let po otevření Worldwoundu si {g|Deskari}Deskari{/g} našel spojence. {g|Baphomet}Baphomet{/g} vstoupil do války — prohnaný, záludný {g|demon lords}demon lord{/g}, který dává přednost klamu před otevřenou dobytím. Staví své nepřátele proti sobě a svádí ctnostné na cestu zkaženosti. Mezi křižáky se objevili zrádci — tajní agenti jeho kultu.	Asi padesát let po otevření Worldwoundu si {g|Deskari}Deskari{/g} našla spojence. {g|Baphomet}Baphomet{/g} vstoupila do války — prohnaná, záludná {g|demon lords}demon lord{/g}, který dává přednost klamu před otevřenou dobytím. Staví své nepřátele proti sobě a svádí ctnostné na cestu zkaženosti. Mezi křižáky se objevili zrádci — tajní agenti jeho kultu.	yes
42fcc821-3086-4a8b-a08a-8131e31f30a1	Female	Warcamp	Chvíli nikdo nic netušil, i když sledovali s bezmocí, jak křižácké hnutí upadá do zkázy. Tam, kde kdysi pyšně stála odvaha, teď vládla chamtivost a hloupá krutost a pobouření se topilo v apatii. V roce 4665 oznámila církev novou křížovou výpravu ve snaze povzbudit morálku. Úspěchu se, mírně řečeno, nedočkali.	Chvíli nikdo nic netušila, i když sledovali s bezmocí, jak křižácké hnutí upadá do zkázy. Tam, kde kdysi pyšně stála odvaha, teď vládla chamtivost a hloupá krutost a pobouření se topilo v apatii. V roce 4665 oznámila církev novou křížovou výpravu ve snaze povzbudit morálku. Úspěchu se, mírně řečeno, nedočkali.	yes
fa237da9-7d2c-4efb-b00f-b4784e5cb772	Female	Warcamp	"(Nurahiny tváře se mírně zčervenají.) ""To je... můj parfém. Možná je podivné brát parfém na křížovou výpravu, ale... Vidíš, Rytířský veliteli, je to mé připomenutí obyčejnějšího, pokojného života. K čemu se vrátím, až vyhrajeme. A kromě toho..."" (Její tváře zčervenají ještě více a hlas se jí ztiší do šeptu,) ""Ta vůně muže dovádí k šílenství!"""	"(Nurahiny tváře se mírně zčervenají.) ""To je... můj parfém. Možná je podivné brát parfém na křížovou výpravu, ale... Vidíš, Rytířská veliteli, je to mé připomenutí obyčejnějšího, pokojného života. K čemu se vrátím, až vyhrajeme. A kromě toho..."" (Její tváře zčervenají ještě více a hlas se jí ztiší do šeptu,) ""Ta vůně muže dovádí k šílenství!"""	yes
4695e777-8451-4f39-97a9-7400494aa6b0	Female	Warcamp	"""Netuším, jak ten pach působí na infernální hmyzy. Jsem historička, ne démonoložka! Možná nějaký zlomyslný člověk použil můj parfém, aby tě přilákal vescavory — ale přísahám, nebyla jsem to já! Možná..."" (Nurah opět sklání hlas do šeptu.) ""Možná se některý z mých ctitelů snaží ti ublížit a nachystat mi past?"""	"""Netuším,jaktenpachpůsobínainfernálníhmyzy. Jsemhistorička,nedémonoložka! Možnánějakýzlomyslnáčlověkpoužilamůjparfém,abybytěpřilákalavescavory—alepřísahám,nebylajsemtojá! Možná..."" (Nurahopětskláníhlasdošeptu.) ""Možnáseněkterýzmýchctitelůsnažítiublížitanachystatmipast?"""	yes
d258306d-a43d-482c-9083-0f1a1b81eb9c	Female	Warcamp	"""Nejste moji přátelé!"" (Nurah plivne k tvým nohám.) ""Chceš mi prokázat soucit? Máš zpoždění. Měl jsi se starat, když jsem byla bezbranná — když jsem se nemohla chránit ani myslet na pomstu. Ale teď... Teď nepotřebuji soucit nikoho. A nečekej ho ode mě!"""	"""Nejste moji přátelé!"" (Nurah plivne k tvým nohám.) ""Chceš mi prokázat soucit? Máš zpoždění. Měla jsi se starat, když jsem byla bezbranná — když jsem se nemohla chránit ani myslet na pomstu. Ale teď... Teď nepotřebuji soucit nikoho. A nečekej ho ode mě!"""	yes
bd239939-6af5-41bd-91a3-f6b09f8f9c4d	Female	Warcamp	"""Soudu nebude."" (Přes tvář jí proběhne zlý úšklebek.) ""Ještě tomu nechápeš? Jediný zákon pro smrtelné nyní jsou rozmary {g|demon lords}demon lords{/g}! Od teď až do konce času... který se stále blíží!"""	"""Soudu nebude."" (Přes tvář jí proběhne zlý úšklebek.) ""Ještě tomu nechápeš? Jediná zákon pro smrtelné nyní jsou rozmary {g|demon lords}demon lords{/g}! Od teď až do konce času... který se stále blíží!"""	yes
9434bb43-edf1-442c-bfa6-f45a091b1018	Female	Warcamp	"""Ale... Jak se někdo jako ty dostal do čela křižáků? Představ si..."" (Šok v obličeji Nurah se promění v pomstychtivé veselí.) ""Ha ha! Při všech bozích, které dlouho proklínám... No prosím! Opravdu, upálení je pro ně příliš slavná smrt. Nasadíme jim všem bláznovské čepce a necháme je tančit! Nevím, jak to dokážeš, ale nějak cítím, že to zvládneš!"""	"""Ale... Jak se někdo jako ty dostala do čela křižáků? Představ si..."" (Šok v obličeji Nurah se promění v pomstychtivé veselí.) ""Ha ha! Při všech bozích, které dlouho proklínám... No prosím! Opravdu, upálení je pro ně příliš slavná smrt. Nasadíme jim všem bláznovské čepce a necháme je tančit! Nevím, jak to dokážeš, ale nějak cítím, že to zvládneš!"""	yes
32a7556b-0866-4545-93fd-35b55e92c2c8	Female	Warcamp	"""Jsem tu kvůli pomstě. Chci jen jedno: aby vás démoni všechny sežrali. Tebe, tvou královnu, všechny tvé hrdinské rytíře... A po tom ať celý svět shoří, je mi to jedno!"""	"""Jsemtukvůlipomstě. Chcijenjedno:abybyvásdémonivšechnysežrali. Tebe,tvoukrálovnu,všechnytvéhrdinskérytíře... Apotomaťcelásvětshoří,jemitojedno!"""	yes
ebb893dd-88ad-4cbd-82b0-c57ac85a2bef	Female	Warcamp	"""Kéž by. Kéž by! Ale ty jsi tam nebyl, ani tvoji opilí bratři a sestry ve víře. Nevím, kde jsi tehdy byl — v nějaké krčmě, předpokládám, vyřvávali jste písně o svobodě."""	"""Kéž by. Kéž by! Ale ty jsi tam nebyla, ani tvoji opilí bratři a sestry ve víře. Nevím, kde jsi tehdy byla — v nějaké krčmě, předpokládám, vyřvávali jste písně o svobodě."""	yes
461938e2-f5d0-44ca-9d96-a64687427988	Female	Warcamp	"""Můžeš se pokusit... Nejprve mě ale musíš chytit. Ale neuspěješ. Měl bys vědět, že s mou pomstou ještě neskončila. Ty a ostatní křižáci — dožiju se toho, abych plivala na vaše hroby!"""	"""Můžešsepokusit... Nejprveměalemusíšchytit. Aleneuspěješ. Mělabysvědět,žesmoupomstouještěneskončila. Tyaostatníkřižáci—dožijusetoho,abybychplivalanavašehroby!"""	yes
6903fbd4-8ccd-4dcb-a52c-b3cf4a7c65b5	Female	Warcamp	"{n}Nurah vycení zuby jako zatlačená krysa.{/n} ""Přišel ses kochat?"""	"{n}Nurah vycení zuby jako zatlačená krysa.{/n} ""Přišla ses kochat?"""	yes
f2c3b758-0461-4e1f-9794-8e6e1e90ce57	Female	Warcamp	"{n}Nurah leží na lehátku, lenivě zírá na strop.{/n} ""Tak sis vzpomněl na tu figurku, kterou jsi vrátil do krabice. Necháš mě tu hnít, nebo mě vrátíš zpátky na šachovnici?"""	"{n}Nurah leží na lehátku, lenivě zírá na strop.{/n} ""Tak sis vzpomněla na tu figurku, kterou jsi vrátila do krabice. Necháš mě tu hnít, nebo mě vrátíš zpátky na šachovnici?"""	yes
17f443b8-c11f-46a8-b7da-725c88ee7ec8	Female	Warcamp	"""Ptej se. Je příliš pozdě, abych cokoli skrývala."""	"""Ptejse. Jepřílišpozdě,abybychcokoliskrývala."""	yes
c95b2703-ec11-4d8b-a5a8-25d149c1cb74	Female	Warcamp	"""Takže jsi tu jen, abys si se mnou hrál, ty hnusu... Ano, jsem v tvé moci. Můžeš mě poslat na šibenici, nebo k mučicímu stroji. Ale myslíš, že se podvolím jen proto, abych si zachránila kůži? Co tě zastaví od toho, abys zjistil vše, co chceš, a pak mě stejně pověsil?"""	"""Takžejsitujen,abybysssisemnouhrála,tyhnusu... Ano,jsemvtvémoci. Můžešměposlatnašibenici,nebokmučicímustroji. Alemyslíš,žesepodvolímjenproto,abybychsizachránilakůži? Cotězastavíodtoho,abybysszjistilavše,cochceš,apakměstejněpověsila?"""	yes
e478c9c8-fce9-4c62-a79c-4e2a9508d6b0	Female	Warcamp	"""Ptej se na cokoli! Ale moc toho nevím. Informace jsme vždy přísně rozdělili. Každý věděl vždy jen tolik, kolik potřeboval."""	"""Ptej se na cokoli! Ale moc toho nevím. Informace jsme vždy přísně rozdělili. Každý věděla vždy jen tolik, kolik potřebovala."""	yes
95d8e458-316e-4d70-8bfd-8c8f545eb6ed	Female	Warcamp	"""Hm. Takže jsi nelhal? To jsem nečekal..."""	"""Hm. Takže jsi nelhala? To jsem nečekala..."""	yes
00bd8e3b-2eb8-4e59-9a1c-28c18975cad8	Female	Warcamp	"""Ha. Tak to je ta svoboda, kterou jsi mi slíbil?"""	"""Ha. Tak to je ta svoboda, kterou jsi mi slíbila?"""	yes
a86be416-96a0-46ce-95cd-3e67df227bbb	Female	Warcamp	"""Škoda... Doufám, že tu nebudu muset zůstat až do stáří. Představ si stvoření jako já, umírající stářím! Kdo by to čekal!"""	"""Škoda... Doufám, že tu nebudu muset zůstat až do stáří. Představ si stvoření jako já, umírající stářím! Kdo by to čekala!"""	yes
dccb74d8-a2b1-42e6-ad51-3866dba2ead3	Female	Warcamp	"""To byl balor jménem {g|Darrazand}Darrazand{/g}, vůdce těch chudáků, kterým bylo nařízeno zaplnit příkopy Drezen svými vlastními těly a bít hradby města svými vlastními hlavami."""	"""To byla balor jménem {g|Darrazand}Darrazand{/g}, vůdce těch chudáků, kterým bylo nařízeno zaplnit příkopy Drezen svými vlastními těly a bít hradby města svými vlastními hlavami."""	yes
3e7d3907-0bbe-4be4-af7b-336e41b4cce1	Female	Warcamp	"""Nechal je denně cvičit, a každý den museli někoho strhávat z hřiště... Máte štěstí, že ho ten trpaslík zahnal — {g|Darrazand}Darrazand{/g} sám by odrazil malou armádu! Vrátí se a vy všichni tady budete prakticky mrtví."""	"""Nechala je denně cvičit, a každý den museli někoho strhávat z hřiště... Máte štěstí, že ho ten trpaslík zahnala — {g|Darrazand}Darrazand{/g} sám by odrazila malou armádu! Vrátí se a vy všichni tady budete prakticky mrtví."""	yes
2b6e5739-9675-4cea-85f2-eabf2b15e2b8	Female	SilkShadow	"{n}Lourry ukončí Hilorův vztek jedním ostrým políčkem přes tvář. Zakrčí se a syčí krutě,{/n} ""Neodvažuj se do toho tahat mámu! Chtěla, abych byla šťastná! Ale ty jsi z ní udělal idol a chtěl jsi, abych pro něj obětovala svůj život!"""	"{n}Lourry ukončí Hilorův vztek jedním ostrým políčkem přes tvář. Zakrčí se a syčí krutě,{/n}""Neodvažujsedotohotahatmámu! Chtěla,abybychbylašťastná! Aletyjsizníudělalaidolachtělajsi,abybychpronějobětovalasvůjživot!"""	yes
dece1274-e460-4746-8774-4a154a56291f	Female	SilkShadow	"{n}Zazimí se a zastaví. Na její tváři ztvrdne podivný, skoro cizí výraz. Ze Spinner of Nightmares jí stéká slza po tváři.{/n} ""Tati... Promiň..."""	"{n}Zazimí se a zastaví. Na její tváři ztvrdne podivná, skoro cizí výraz. Ze Spinner of Nightmares jí stéká slza po tváři.{/n} ""Tati... Promiň..."""	yes
f84fc7e0-d9d6-42ce-b9fa-8e76deb20ae9	Female	SilkShadow	"{n}Smutně zavrtí hlavou.{/n} ""Je příliš pozdě, tati. Zvolila jsem si svůj život. Nemohu to vzít zpět. Prosím, nehledej mě. Mysli si, že jsem s mámou. Jednoho dne budeme znovu všichni spolu."" {n}Lourry se na tebe smutně dívá.{/n} ""Děkuji za toto setkání, {name}. Teď tě opustím, jak jsem slíbila. Nikdy se nevrátím na Golarion. Prosím, starej se o mého otce. Nedopusť, aby udělal něco nerozumného."" {n}Spinner of Nightmares zmizí s tichým třeskem, zatímco Hilor vydá zoufalý výkřik a snaží se jí uchopit, buď aby ji obejmul, nebo uškrtit.{/n}"	"{n}Smutně zavrtí hlavou.{/n} ""Je příliš pozdě, tati. Zvolila jsem si svůj život. Nemohu to vzít zpět. Prosím, nehledej mě. Mysli si, že jsem s mámou. Jednoho dne budeme znovu všichni spolu."" {n}Lourry se na tebe smutně dívá.{/n} ""Děkuji za toto setkání, {name}.Teďtěopustím,jakjsemslíbila. NikdysenevrátímnaGolarion. Prosím,starejseoméhootce. Nedopusť,abybyudělalaněconerozumného.""{n}SpinnerofNightmareszmizístichýmtřeskem,zatímcoHilorvydázoufalávýkřikasnažísejíuchopit,buďabybyjiobejmula,nebouškrtit.{/n}"	yes
aa4162bb-c174-46fd-8610-7c8b86d4b351	Female	DLC1 Megaepic	"""Jsem popel odchycený bouří, vířící v divokém víru tornáda, které sužuje tento vesmír. Jsem odměřená prázdnota. A kdo jsi ty? Nuže, na tom nezáleží. Nejsi ani popelem ani prázdnotou. Nikdy se navzájem nepochopíme."""	"""Jsem popel odchycená bouří, vířící v divokém víru tornáda, které sužuje tento vesmír. Jsem odměřená prázdnota. A kdo jsi ty? Nuže, na tom nezáleží. Nejsi ani popelem ani prázdnotou. Nikdy se navzájem nepochopíme."""	yes
